3.8982e-17
0.0013773
0.0027578
0.0041407
0.0055256
0.0069117
0.0082985
0.0096852
0.011071
0.012456
0.013839
0.015219
0.016596
0.017969
0.019337
0.020701
0.022058
0.023409
0.024753
0.026089
0.027416
0.028735
0.030044
0.031342
0.03263
0.033906
0.03517
0.036421
0.037658
0.038881
0.04009
0.041284
0.042461
0.043623
0.044767
0.045893
0.047002
0.048091
0.049161
0.050212
0.051242
0.052251
0.053238
0.054204
0.055147
0.056067
0.056963
0.057836
0.058684
0.059507
0.060304
0.061076
0.061822
0.062541
0.063233
0.063897
0.064533
0.065141
0.065721
0.066271
0.066793
0.067284
0.067746
0.068177
0.068578
0.068947
0.069286
0.069593
0.069869
0.070113
0.070325
0.070505
0.070652
0.070766
0.070848
0.070897
0.070913
0.070896
0.070846
0.070763
0.070646
0.070495
0.070312
0.070095
0.069844
0.06956
0.069242
0.068892
0.068507
0.06809
0.06764
0.067156
0.06664
0.06609
0.065508
0.064894
0.064247
0.063569
0.062858
0.062116
0.061342
0.060537
0.059701
0.058835
0.057938
0.057012
0.056056
0.05507
0.054056
0.053013
0.051941
0.050843
0.049716
0.048563
0.047383
0.046178
0.044946
0.04369
0.042409
0.041104
0.039776
0.038425
0.037051
0.035655
0.034238
0.0328
0.031343
0.029865
0.028369
0.026854
0.025322
0.023773
0.022208
0.020627
0.01903
0.01742
0.015796
0.014159
0.01251
0.01085
0.0091785
0.0074972
0.0058067
0.0041077
0.002401
0.00068728
-0.0010327
-0.0027581
-0.0044881
-0.0062221
-0.0079592
-0.0096985
-0.011439
-0.013181
-0.014923
-0.016663
-0.018402
-0.020138
-0.021872
-0.023601
-0.025325
-0.027043
-0.028755
-0.030459
-0.032155
-0.033842
-0.03552
-0.037186
-0.038842
-0.040485
-0.042115
-0.043731
-0.045333
-0.046919
-0.048489
-0.050042
-0.051577
-0.053094
-0.054591
-0.056068
-0.057525
-0.05896
-0.060372
-0.061762
-0.063127
-0.064469
-0.065785
-0.067075
-0.068339
-0.069575
-0.070783
-0.071963
-0.073114
-0.074235
-0.075325
-0.076384
-0.077411
-0.078406
-0.079368
-0.080297
-0.081191
-0.082051
-0.082876
-0.083666
-0.084419
-0.085135
-0.085815
-0.086457
-0.087061
-0.087626
-0.088153
-0.088641
-0.089089
-0.089497
-0.089865
-0.090192
-0.090479
-0.090724
-0.090928
-0.09109
-0.09121
-0.091287
-0.091323
-0.091316
-0.091266
-0.091173
-0.091037
-0.090858
-0.090636
-0.090371
-0.090062
-0.08971
-0.089314
-0.088875
-0.088393
-0.087868
-0.087299
-0.086687
-0.086032
-0.085334
-0.084593
-0.08381
-0.082984
-0.082116
-0.081206
-0.080254
-0.079261
-0.078226
-0.077151
-0.076035
-0.074879
-0.073683
-0.072447
-0.071172
-0.069859
-0.068507
-0.067117
-0.065691
-0.064227
-0.062727
-0.061192
-0.059621
-0.058015
-0.056375
-0.054702
-0.052997
-0.051258
-0.049489
-0.047688
-0.045858
-0.043997
